Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5FNOz9n6kPl7oww9T2GbHo,"13GH7wviJQ9gfZmr1pXHS4,2cMK99GYN2qw5buZecbKH4,0NcBS36ZWLHf7Pij5065HV","Real","Real","Unprocessed,Tim Henson,Clay Gober",2020-07-17,218181,45,spotify:user:chiara_visca,2022-06-22T19:42:33Z,"djent",0.636,0.83,4,-3.244,0,0.0536,0.195,0.0055,0.129,0.409,131.919,4
2Nv8nRnrMc1PV1AG5zzwjx,"2n2RSaZqBuUUukhbLlpnE6","Sugar","Sundowning (Deluxe)","Sleep Token",2020-06-20,292000,35,spotify:user:chiara_visca,2022-06-06T14:35:40Z,"prog metal",0.598,0.686,11,-8.08,0,0.0315,0.132,0.000533,0.158,0.0989,122,4
2iwAW2UAiEgbAJP984MX50,"2n2RSaZqBuUUukhbLlpnE6","Calcutta","Calcutta","Sleep Token",2017-05-20,413666,31,spotify:user:chiara_visca,2022-06-06T14:35:53Z,"prog metal",0.512,0.512,1,-7.117,1,0.0274,0.0106,0.000786,0.121,0.16,129.937,4
6GouRVZ275NAcveDfHW8Z1,"7nCgNmfYJcsVy3vOOzExYS","Early Grave","Early Grave","The Contortionist",2019-06-25,231220,44,spotify:user:chiara_visca,2022-06-06T14:36:08Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.202,0.827,7,-5.838,0,0.0892,0.00148,0.00556,0.0781,0.363,153.247,3
2NVFCFOAfBOUty2tkDinp5,"7nCgNmfYJcsVy3vOOzExYS","Reimagined","Clairvoyant","The Contortionist",2017-09-15,202360,43,spotify:user:chiara_visca,2022-06-06T14:36:59Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.552,0.585,4,-6.362,0,0.0261,0.000572,0.000927,0.078,0.275,135.052,4
3p284A0oNeXaQyRnUNDf8i,"7nCgNmfYJcsVy3vOOzExYS","Return To Earth","Clairvoyant","The Contortionist",2017-09-15,376146,37,spotify:user:chiara_visca,2022-06-06T14:37:06Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.398,0.699,11,-6.357,1,0.0374,0.00217,0.0826,0.116,0.0736,151.02,4
23iP79Tl3SQ6O1KSBfKwyx,"2n2RSaZqBuUUukhbLlpnE6","Nazareth","Nazareth","Sleep Token",2017-06-19,336840,35,spotify:user:chiara_visca,2022-06-06T14:37:10Z,"prog metal",0.433,0.577,1,-10.057,1,0.0379,0.122,0.277,0.103,0.091,114.171,4
54u1WHi0Uk0eDaOqZPnvDx,"7nCgNmfYJcsVy3vOOzExYS","Monochrome (Pensive)","Clairvoyant","The Contortionist",2017-09-15,563546,32,spotify:user:chiara_visca,2022-06-06T14:37:14Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.189,0.716,9,-6.458,1,0.0355,0.000553,0.242,0.061,0.14,170,5
4vJ7Y88TtA2qkU4Vr3AR16,"5kbidtcpyRRMdAQUnI1BG4","Forget Not","Portal of I","Ne Obliviscaris",2012-06-11,720413,0,spotify:user:chiara_visca,2022-06-06T14:35:48Z,"australian metal,avant-garde metal",0.209,0.815,4,-7.607,0,0.0658,0.000227,0.0483,0.0994,0.105,137.114,4
2TYPyMen3VrXo4bljRLQvo,"5kbidtcpyRRMdAQUnI1BG4","And Plague Flowers the Kaleidoscope","Portal of I","Ne Obliviscaris",2012-05-07,692853,42,spotify:user:chiara_visca,2022-06-06T14:37:18Z,"australian metal,avant-garde metal",0.337,0.873,2,-7.415,1,0.0667,0.0000271,0.11,0.149,0.186,107.415,3
1XG431imdmlF85OMk96u48,"5kbidtcpyRRMdAQUnI1BG4","Intra Venus","Urn","Ne Obliviscaris",2017-10-27,448837,37,spotify:user:chiara_visca,2022-06-06T14:37:21Z,"australian metal,avant-garde metal",0.483,0.968,1,-5.737,0,0.101,0.00128,0.48,0.331,0.0695,110.035,3
0l3nri9o9zJt79AKVcsOXb,"5kbidtcpyRRMdAQUnI1BG4","Painters of the Tempest - Part III - Reveries from the Stained Glass Womb","Citadel","Ne Obliviscaris",2014-11-10,214906,29,spotify:user:chiara_visca,2022-06-06T14:37:23Z,"australian metal,avant-garde metal",0.224,0.384,9,-11.839,0,0.0333,0.118,0.0139,0.088,0.202,78.374,4
2FwFj5GICnz2unUblnHhzD,"5kbidtcpyRRMdAQUnI1BG4","Libera, Pt. I: Saturnine Spheres","Urn","Ne Obliviscaris",2017-10-27,592000,38,spotify:user:chiara_visca,2022-06-23T10:35:52Z,"australian metal,avant-garde metal",0.225,0.981,5,-4.59,1,0.157,0.0000503,0.808,0.171,0.0381,107.478,3
0maCwhZTO3PybhSiQcsjAf,"4vGrte8FDu062Ntj0RsPiZ","G.O.A.T.","New Levels New Devils","Polyphia",2018-10-12,215998,56,spotify:user:chiara_visca,2022-06-06T14:37:36Z,"instrumental rock",0.66,0.76,11,-5.488,0,0.0332,0.000601,0.312,0.0949,0.359,107.028,4
3nBGFgfRQ8ujSmu5cGlZIU,"4vGrte8FDu062Ntj0RsPiZ","Playing God","Playing God","Polyphia",2022-05-10,205925,68,spotify:user:chiara_visca,2022-06-06T14:38:06Z,"instrumental rock",0.601,0.789,4,-6.822,0,0.0328,0.0395,0.812,0.114,0.315,137.06,4
5y3Kjiqzcb4BmUHr6MC9r2,"0wQa1N4q3HmLwxqkpVcYhs,3TMJaZHOGu9EJUVFCekagD","The Flock","ECO","David Maxim Micic,Scampi",2015-08-16,409714,36,spotify:user:chiara_visca,2022-06-06T14:39:10Z,"djent",0.392,0.592,11,-5.969,1,0.0354,0.0389,0.792,0.111,0.161,104.975,3
0BuW9fqt8OwlvrId32gH10,"7nCgNmfYJcsVy3vOOzExYS","Language I: Intuition","Language","The Contortionist",2014-09-16,324106,46,spotify:user:chiara_visca,2022-06-06T14:39:47Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.304,0.737,5,-5.976,0,0.0379,0.0143,0.74,0.279,0.156,97.583,3
0Ey64fhfqXKfdDohWzPZJm,"7nCgNmfYJcsVy3vOOzExYS","Clairvoyant","Clairvoyant","The Contortionist",2017-09-15,457226,38,spotify:user:chiara_visca,2022-06-06T14:39:53Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.295,0.772,7,-5.937,1,0.0448,0.0000284,0.736,0.123,0.0407,89.942,4
2Nx7RxIBu3icXrrm1cvSeM,"7nCgNmfYJcsVy3vOOzExYS","Ebb & Flow","Language","The Contortionist",2014-09-16,426813,32,spotify:user:chiara_visca,2022-06-06T14:40:11Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.345,0.817,10,-6.373,1,0.0532,0.0124,0.66,0.0744,0.137,125.646,3
7cO6rxZSi7Ura92FtspKaf,"65C6Unk7nhg2aCnVuAPMo8","The Brain Dance","The Madness Of Many","Animals As Leaders",2016-11-11,420746,43,spotify:user:chiara_visca,2022-06-06T14:53:56Z,"djent,instrumental djent,instrumental rock,jazz metal,progressive jazz fusion,progressive metal",0.356,0.811,8,-8.069,0,0.0447,0.0355,0.811,0.116,0.334,102.898,4
