Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5z1wOyEyoRu0HTkXYvuqiH,"2RqrWplViWHSGLzlhmDcbt","Raingurl","EP2","Yaeji",2017-11-03,237231,0,spotify:user:,1970-01-01T00:00:00Z,"alternative r&b,art pop,escape room,experimental house",0.929,0.573,6,-6.934,0,0.0511,0.0173,0.00347,0.122,0.305,128.037,4
31arsmuQH6qI0AWPENe6v4,"2ZoXbxMzgxTWpNowwmuw5I","Eidolon","Gleb Kolyadin","Gleb Kolyadin",2018-02-23,130406,3,spotify:user:,1970-01-01T00:00:00Z,"modern progressive rock,neo-trad prog",0.303,0.175,3,-21.564,0,0.0428,0.96,0.875,0.0975,0.181,70.98,4
432hUIl3ISDeytYW5XBQ5h,"5K4W6rqBFWDnAN6FQUkS6x","Wolves","The Life Of Pablo","Kanye West",2016-06-10,301586,69,spotify:user:,1970-01-01T00:00:00Z,"chicago rap,rap",0.395,0.392,1,-8.034,1,0.0925,0.219,0.00173,0.134,0.103,155.856,4
2qfaDeZhoz8dQJJPle017z,"2Waw2sSbqvAwK8NwACNjVo","Any Day Now","Inside (The Songs)","Bo Burnham",2021-06-10,57962,32,spotify:user:,1970-01-01T00:00:00Z,"comic",0.731,0.164,10,-14.19,1,0.0498,0.896,0,0.115,0.378,89.752,4
0F7FA14euOIX8KcbEturGH,"7jVv8c5Fj3E9VhNjxT4snq","Old Town Road","7 EP","Lil Nas X",2019-06-21,113000,76,spotify:user:,1970-01-01T00:00:00Z,"lgbtq+ hip hop,pop",0.907,0.53,1,-6.112,1,0.127,0.0578,0.00000223,0.101,0.507,135.998,4
0XgDuwkwk8EZRB7pLYI3VQ,"2ZoXbxMzgxTWpNowwmuw5I","Kaleidoscope","Gleb Kolyadin","Gleb Kolyadin",2018-02-23,350081,5,spotify:user:,1970-01-01T00:00:00Z,"modern progressive rock,neo-trad prog",0.512,0.645,8,-12.013,0,0.0322,0.246,0.934,0.269,0.23,138,4
2iwAW2UAiEgbAJP984MX50,"2n2RSaZqBuUUukhbLlpnE6","Calcutta","Calcutta","Sleep Token",2017-05-20,413666,31,spotify:user:,1970-01-01T00:00:00Z,"prog metal",0.512,0.512,1,-7.117,1,0.0274,0.0106,0.000786,0.121,0.16,129.937,4
7kK9h00nOXVagkOCXPcBxx,"2Waw2sSbqvAwK8NwACNjVo","Don't Wanna Know","Inside (The Songs)","Bo Burnham",2021-06-10,63425,36,spotify:user:,1970-01-01T00:00:00Z,"comic",0.704,0.383,0,-6.917,1,0.0381,0.179,0,0.373,0.491,89.956,4
04TQatIqXUfuen6I6gTACE,"6rX8AFY10dsJkJsv23Z9Um","Umbra","Sound Awake","Karnivool",2010-01-25,470813,29,spotify:user:,1970-01-01T00:00:00Z,"alternative metal,australian alternative rock,djent,progressive metal",0.316,0.662,4,-8.243,1,0.0445,0.00907,0.0786,0.0981,0.155,156.377,3
3DsQZKycCle3aiZf6Tax3P,"4lgrzShsg2FLA89UM2fdO5","Coma","Malina","Leprous",2017-08-25,235310,28,spotify:user:,1970-01-01T00:00:00Z,"norwegian metal,prog metal,progressive metal",0.247,0.886,1,-6.811,0,0.186,0.00433,0.449,0.122,0.35,177.898,4
1VC3KTjrafe12A09yK97rL,"2ZoXbxMzgxTWpNowwmuw5I","Insight","Gleb Kolyadin","Gleb Kolyadin",2018-02-23,251627,8,spotify:user:,1970-01-01T00:00:00Z,"modern progressive rock,neo-trad prog",0.48,0.759,4,-9.962,1,0.0285,0.0665,0.905,0.103,0.692,113.998,3
5kj1lUmBqeEjuLeVqhMRTG,"2Waw2sSbqvAwK8NwACNjVo","All Time Low","Inside (The Songs)","Bo Burnham",2021-06-10,54542,32,spotify:user:,1970-01-01T00:00:00Z,"comic",0.649,0.37,7,-11.722,0,0.664,0.402,0,0.243,0.487,134.606,4
1hfISzdAwnywAKxaSpfloo,"3vvLuXEEf7sl3izJcw0GIn","Положение","Уроборос: Улица 36","Skryptonite",2017-12-16,282621,60,spotify:user:,1970-01-01T00:00:00Z,"central asian hip hop,kazakh hip hop,russian hip hop,russian trap",0.58,0.539,1,-8.893,0,0.322,0.542,0.000292,0.146,0.243,62.922,4
2N3vUnZi5Nj54ELyI8wAJ7,"4lgrzShsg2FLA89UM2fdO5","Illuminate","Malina","Leprous",2017-08-25,261406,38,spotify:user:,1970-01-01T00:00:00Z,"norwegian metal,prog metal,progressive metal",0.473,0.809,9,-7.387,0,0.0522,0.0525,0.0116,0.109,0.281,87.623,4
1iv1JThcpZlvOIGhIJj99g,"2sXnk24vARe4jxHbd1HbEq","There Will Be Rain","In the Wind","Million Eyes",2015-02-20,122215,54,spotify:user:,1970-01-01T00:00:00Z,"",0.889,0.0849,4,-21.957,1,0.0762,0.974,0.725,0.0961,0.176,115.051,3
6tfPsgvkgbGHWGwq2PpzCI,"2Waw2sSbqvAwK8NwACNjVo","Goodbye","Inside (The Songs)","Bo Burnham",2021-06-10,249428,45,spotify:user:,1970-01-01T00:00:00Z,"comic",0.725,0.308,7,-9.941,1,0.039,0.604,0,0.121,0.154,126.061,4
67BtfxlNbhBmCDR2L2l8qd,"7jVv8c5Fj3E9VhNjxT4snq","MONTERO (Call Me By Your Name)","MONTERO (Call Me By Your Name)","Lil Nas X",2021-03-31,137875,80,spotify:user:,1970-01-01T00:00:00Z,"lgbtq+ hip hop,pop",0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,4
35OyuK76YVYWrokOGBA1Ln,"4lgrzShsg2FLA89UM2fdO5","The Weight of Disaster","Malina","Leprous",2017-08-25,360933,32,spotify:user:,1970-01-01T00:00:00Z,"norwegian metal,prog metal,progressive metal",0.594,0.788,8,-7.078,0,0.0397,0.0897,0.546,0.134,0.183,124.98,4
2mtmAFPdJuqunoCCruYYhA,"7nCgNmfYJcsVy3vOOzExYS","Language (Rediscovered) - (Live Session)","Language (Rediscovered Edition)","The Contortionist",2015-11-13,433194,32,spotify:user:,1970-01-01T00:00:00Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.336,0.646,1,-8.023,1,0.0286,0.14,0.136,0.111,0.0564,132.065,4
4wajJ1o7jWIg62YqpkHC7S,"4Z8W4fKeB5YxbusRsdQVPb","Weird Fishes/ Arpeggi","In Rainbows","Radiohead",2007-12-28,318186,69,spotify:user:,1970-01-01T00:00:00Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.531,0.61,11,-8.025,0,0.0387,0.772,0.756,0.0908,0.199,152.958,4
6M47gaKejso9772SKTa3yH,"6UBA15slIuadJ8h2lPRPos,1A8NEJYo3VW9aIZ6l55Dgu,7vTyZmNA6LC0WRDg7V6yle,1T8S48bD91THNKBByWBDyn","Face Off","ASIN9NE","Tech N9ne,Joey Cool,King Iso,Dwayne Johnson",2021-10-08,219802,75,spotify:user:,1970-01-01T00:00:00Z,"hip hop,kansas city hip hop,pop rap",0.693,0.935,8,-4.323,1,0.224,0.18,0,0.179,0.391,80.882,4
1Quuvq8tjjoGjYan1QnakF,"6dOnTTVTbQlFWF6yfD4Vw5","Fallen Down (From UNDERTALE) [For Piano Solo]","UNDERTALE Soundtrack Complete Piano Collections, Pt. 1: Tracks 1-50","daigoro789",2020-05-19,112448,52,spotify:user:,1970-01-01T00:00:00Z,"",0.576,0.0349,2,-32.425,1,0.0585,0.995,0.863,0.0916,0.523,111.628,3
2v5frKIhRuyDA9lgaaesR6,"4lgrzShsg2FLA89UM2fdO5","Mirage","Malina","Leprous",2017-08-25,408476,33,spotify:user:,1970-01-01T00:00:00Z,"norwegian metal,prog metal,progressive metal",0.501,0.842,6,-6.516,1,0.0511,0.00485,0.337,0.115,0.352,122.041,4
4uJSCrI7r0usNJ3aaHAuC6,"0ybFZ2Ab08V8hueghSXm6E","Windowpane","Damnation","Opeth",2003-04-22,464280,54,spotify:user:,1970-01-01T00:00:00Z,"alternative metal,metal,progressive death metal,progressive metal,swedish metal,swedish progressive metal",0.328,0.553,6,-6.252,1,0.0267,0.156,0.412,0.0985,0.322,159.959,4
